Subject,channel,exp_cond,value,Experiment,Condition,Base_task
Subj12,33,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj12,34,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj12,35,comp_phon_baseline_hbo,1.67E-07,Comprehension,Phonological,Baseline
Subj12,36,comp_phon_baseline_hbo,1.56E-07,Comprehension,Phonological,Baseline
Subj13,1,comp_phon_baseline_hbo,1.84E-08,Comprehension,Phonological,Baseline
Subj13,2,comp_phon_baseline_hbo,5.61E-08,Comprehension,Phonological,Baseline
Subj13,3,comp_phon_baseline_hbo,2.97E-08,Comprehension,Phonological,Baseline
Subj13,4,comp_phon_baseline_hbo,2.43E-08,Comprehension,Phonological,Baseline
Subj13,6,comp_phon_baseline_hbo,5.65E-08,Comprehension,Phonological,Baseline
Subj13,7,comp_phon_baseline_hbo,5.63E-08,Comprehension,Phonological,Baseline
Subj13,8,comp_phon_baseline_hbo,6.42E-09,Comprehension,Phonological,Baseline
Subj13,9,comp_phon_baseline_hbo,3.97E-08,Comprehension,Phonological,Baseline
Subj13,10,comp_phon_baseline_hbo,5.68E-08,Comprehension,Phonological,Baseline
Subj13,11,comp_phon_baseline_hbo,6.57E-08,Comprehension,Phonological,Baseline
Subj13,12,comp_phon_baseline_hbo,3.99E-09,Comprehension,Phonological,Baseline
Subj13,13,comp_phon_baseline_hbo,-1.92E-09,Comprehension,Phonological,Baseline
Subj13,15,comp_phon_baseline_hbo,5.51E-08,Comprehension,Phonological,Baseline
Subj13,16,comp_phon_baseline_hbo,5.43E-08,Comprehension,Phonological,Baseline
Subj13,17,comp_phon_baseline_hbo,1.73E-08,Comprehension,Phonological,Baseline
Subj13,18,comp_phon_baseline_hbo,4.04E-08,Comprehension,Phonological,Baseline
Subj13,19,comp_phon_baseline_hbo,-9.51E-09,Comprehension,Phonological,Baseline
Subj13,20,comp_phon_baseline_hbo,1.91E-08,Comprehension,Phonological,Baseline
Subj13,21,comp_phon_baseline_hbo,8.40E-08,Comprehension,Phonological,Baseline
Subj13,22,comp_phon_baseline_hbo,-1.16E-09,Comprehension,Phonological,Baseline
Subj13,24,comp_phon_baseline_hbo,4.28E-08,Comprehension,Phonological,Baseline
Subj13,25,comp_phon_baseline_hbo,2.69E-08,Comprehension,Phonological,Baseline
Subj13,26,comp_phon_baseline_hbo,-2.70E-09,Comprehension,Phonological,Baseline
Subj13,27,comp_phon_baseline_hbo,5.61E-08,Comprehension,Phonological,Baseline
Subj13,28,comp_phon_baseline_hbo,6.00E-09,Comprehension,Phonological,Baseline
Subj13,29,comp_phon_baseline_hbo,1.68E-09,Comprehension,Phonological,Baseline
Subj13,30,comp_phon_baseline_hbo,2.08E-08,Comprehension,Phonological,Baseline
Subj13,31,comp_phon_baseline_hbo,-8.99E-08,Comprehension,Phonological,Baseline
Subj13,33,comp_phon_baseline_hbo,2.18E-08,Comprehension,Phonological,Baseline
Subj13,34,comp_phon_baseline_hbo,1.43E-08,Comprehension,Phonological,Baseline
Subj13,35,comp_phon_baseline_hbo,-7.81E-08,Comprehension,Phonological,Baseline
Subj13,36,comp_phon_baseline_hbo,-5.45E-09,Comprehension,Phonological,Baseline
Subj14,1,comp_phon_baseline_hbo,-7.34E-08,Comprehension,Phonological,Baseline
Subj14,2,comp_phon_baseline_hbo,-1.04E-07,Comprehension,Phonological,Baseline
Subj14,3,comp_phon_baseline_hbo,-2.29E-08,Comprehension,Phonological,Baseline
Subj14,4,comp_phon_baseline_hbo,9.51E-08,Comprehension,Phonological,Baseline
Subj14,6,comp_phon_baseline_hbo,-1.14E-07,Comprehension,Phonological,Baseline
Subj14,7,comp_phon_baseline_hbo,9.23E-08,Comprehension,Phonological,Baseline
Subj14,8,comp_phon_baseline_hbo,6.39E-08,Comprehension,Phonological,Baseline
Subj14,9,comp_phon_baseline_hbo,-9.32E-08,Comprehension,Phonological,Baseline
Subj14,10,comp_phon_baseline_hbo,7.57E-08,Comprehension,Phonological,Baseline
Subj14,11,comp_phon_baseline_hbo,8.18E-09,Comprehension,Phonological,Baseline
Subj14,12,comp_phon_baseline_hbo,2.36E-08,Comprehension,Phonological,Baseline
Subj14,13,comp_phon_baseline_hbo,2.68E-08,Comprehension,Phonological,Baseline
Subj14,15,comp_phon_baseline_hbo,-1.22E-07,Comprehension,Phonological,Baseline
Subj14,16,comp_phon_baseline_hbo,-1.51E-07,Comprehension,Phonological,Baseline
Subj14,17,comp_phon_baseline_hbo,1.21E-07,Comprehension,Phonological,Baseline
Subj14,18,comp_phon_baseline_hbo,-2.59E-08,Comprehension,Phonological,Baseline
Subj14,19,comp_phon_baseline_hbo,7.87E-08,Comprehension,Phonological,Baseline
Subj14,20,comp_phon_baseline_hbo,7.11E-09,Comprehension,Phonological,Baseline
Subj14,21,comp_phon_baseline_hbo,7.55E-08,Comprehension,Phonological,Baseline
Subj14,22,comp_phon_baseline_hbo,9.72E-08,Comprehension,Phonological,Baseline
Subj14,24,comp_phon_baseline_hbo,-1.58E-08,Comprehension,Phonological,Baseline
Subj14,25,comp_phon_baseline_hbo,-4.86E-08,Comprehension,Phonological,Baseline
Subj14,26,comp_phon_baseline_hbo,-1.27E-08,Comprehension,Phonological,Baseline
Subj14,27,comp_phon_baseline_hbo,4.29E-08,Comprehension,Phonological,Baseline
Subj14,28,comp_phon_baseline_hbo,6.43E-09,Comprehension,Phonological,Baseline
Subj14,29,comp_phon_baseline_hbo,1.90E-08,Comprehension,Phonological,Baseline
Subj14,30,comp_phon_baseline_hbo,-1.23E-08,Comprehension,Phonological,Baseline
Subj14,31,comp_phon_baseline_hbo,-1.06E-07,Comprehension,Phonological,Baseline
Subj14,33,comp_phon_baseline_hbo,-6.15E-08,Comprehension,Phonological,Baseline
Subj14,34,comp_phon_baseline_hbo,-4.05E-08,Comprehension,Phonological,Baseline
Subj14,35,comp_phon_baseline_hbo,-1.75E-07,Comprehension,Phonological,Baseline
Subj14,36,comp_phon_baseline_hbo,-2.36E-08,Comprehension,Phonological,Baseline
Subj15,1,comp_phon_baseline_hbo,-2.76E-08,Comprehension,Phonological,Baseline
Subj15,2,comp_phon_baseline_hbo,9.81E-08,Comprehension,Phonological,Baseline
Subj15,3,comp_phon_baseline_hbo,-5.13E-09,Comprehension,Phonological,Baseline
Subj15,4,comp_phon_baseline_hbo,1.78E-08,Comprehension,Phonological,Baseline
Subj15,6,comp_phon_baseline_hbo,5.60E-08,Comprehension,Phonological,Baseline
Subj15,7,comp_phon_baseline_hbo,2.85E-08,Comprehension,Phonological,Baseline
Subj15,8,comp_phon_baseline_hbo,-1.52E-07,Comprehension,Phonological,Baseline
Subj15,9,comp_phon_baseline_hbo,-1.64E-07,Comprehension,Phonological,Baseline
Subj15,10,comp_phon_baseline_hbo,-8.13E-08,Comprehension,Phonological,Baseline
Subj15,11,comp_phon_baseline_hbo,-2.10E-07,Comprehension,Phonological,Baseline
Subj15,12,comp_phon_baseline_hbo,2.92E-07,Comprehension,Phonological,Baseline
Subj15,13,comp_phon_baseline_hbo,1.60E-07,Comprehension,Phonological,Baseline
Subj15,15,comp_phon_baseline_hbo,4.97E-09,Comprehension,Phonological,Baseline
Subj15,16,comp_phon_baseline_hbo,3.69E-08,Comprehension,Phonological,Baseline
Subj15,17,comp_phon_baseline_hbo,2.12E-07,Comprehension,Phonological,Baseline
Subj15,18,comp_phon_baseline_hbo,3.01E-08,Comprehension,Phonological,Baseline
Subj15,19,comp_phon_baseline_hbo,6.19E-08,Comprehension,Phonological,Baseline
Subj15,20,comp_phon_baseline_hbo,1.28E-07,Comprehension,Phonological,Baseline
Subj15,21,comp_phon_baseline_hbo,4.76E-08,Comprehension,Phonological,Baseline
Subj15,22,comp_phon_baseline_hbo,-7.77E-08,Comprehension,Phonological,Baseline
Subj15,24,comp_phon_baseline_hbo,4.53E-08,Comprehension,Phonological,Baseline
Subj15,25,comp_phon_baseline_hbo,-4.02E-09,Comprehension,Phonological,Baseline
Subj15,26,comp_phon_baseline_hbo,1.84E-09,Comprehension,Phonological,Baseline
Subj15,27,comp_phon_baseline_hbo,-1.81E-08,Comprehension,Phonological,Baseline
Subj15,28,comp_phon_baseline_hbo,-1.81E-08,Comprehension,Phonological,Baseline
Subj15,29,comp_phon_baseline_hbo,-3.60E-08,Comprehension,Phonological,Baseline
Subj15,30,comp_phon_baseline_hbo,-3.74E-08,Comprehension,Phonological,Baseline
Subj15,31,comp_phon_baseline_hbo,1.82E-09,Comprehension,Phonological,Baseline
Subj15,33,comp_phon_baseline_hbo,-7.51E-08,Comprehension,Phonological,Baseline
Subj15,34,comp_phon_baseline_hbo,1.53E-08,Comprehension,Phonological,Baseline
Subj15,35,comp_phon_baseline_hbo,-5.72E-09,Comprehension,Phonological,Baseline
Subj15,36,comp_phon_baseline_hbo,9.86E-10,Comprehension,Phonological,Baseline
Subj16,1,comp_phon_baseline_hbo,-2.77E-08,Comprehension,Phonological,Baseline
Subj16,2,comp_phon_baseline_hbo,9.88E-08,Comprehension,Phonological,Baseline
Subj16,3,comp_phon_baseline_hbo,-5.15E-09,Comprehension,Phonological,Baseline
Subj16,4,comp_phon_baseline_hbo,-4.00E-08,Comprehension,Phonological,Baseline
Subj16,6,comp_phon_baseline_hbo,-1.34E-07,Comprehension,Phonological,Baseline
Subj16,7,comp_phon_baseline_hbo,-1.92E-08,Comprehension,Phonological,Baseline
Subj16,8,comp_phon_baseline_hbo,-1.35E-07,Comprehension,Phonological,Baseline
Subj16,9,comp_phon_baseline_hbo,-9.79E-08,Comprehension,Phonological,Baseline
Subj16,10,comp_phon_baseline_hbo,-8.21E-08,Comprehension,Phonological,Baseline
Subj16,11,comp_phon_baseline_hbo,-1.22E-07,Comprehension,Phonological,Baseline
Subj16,12,comp_phon_baseline_hbo,2.95E-07,Comprehension,Phonological,Baseline
Subj16,13,comp_phon_baseline_hbo,1.55E-07,Comprehension,Phonological,Baseline
Subj16,15,comp_phon_baseline_hbo,4.41E-09,Comprehension,Phonological,Baseline
Subj16,16,comp_phon_baseline_hbo,3.86E-08,Comprehension,Phonological,Baseline
Subj16,17,comp_phon_baseline_hbo,2.14E-07,Comprehension,Phonological,Baseline
Subj16,18,comp_phon_baseline_hbo,3.21E-08,Comprehension,Phonological,Baseline
Subj16,19,comp_phon_baseline_hbo,6.22E-08,Comprehension,Phonological,Baseline
Subj16,20,comp_phon_baseline_hbo,1.29E-07,Comprehension,Phonological,Baseline
Subj16,21,comp_phon_baseline_hbo,4.67E-08,Comprehension,Phonological,Baseline
Subj16,22,comp_phon_baseline_hbo,-7.81E-08,Comprehension,Phonological,Baseline
Subj16,24,comp_phon_baseline_hbo,4.63E-08,Comprehension,Phonological,Baseline
Subj16,25,comp_phon_baseline_hbo,-4.26E-09,Comprehension,Phonological,Baseline
Subj16,26,comp_phon_baseline_hbo,9.62E-10,Comprehension,Phonological,Baseline
Subj16,27,comp_phon_baseline_hbo,-1.87E-08,Comprehension,Phonological,Baseline
Subj16,28,comp_phon_baseline_hbo,-1.94E-08,Comprehension,Phonological,Baseline
Subj16,29,comp_phon_baseline_hbo,-3.74E-08,Comprehension,Phonological,Baseline
Subj16,30,comp_phon_baseline_hbo,-3.82E-08,Comprehension,Phonological,Baseline
Subj16,31,comp_phon_baseline_hbo,7.68E-10,Comprehension,Phonological,Baseline
Subj16,33,comp_phon_baseline_hbo,-7.49E-08,Comprehension,Phonological,Baseline
Subj16,34,comp_phon_baseline_hbo,1.53E-08,Comprehension,Phonological,Baseline
Subj16,35,comp_phon_baseline_hbo,-6.39E-09,Comprehension,Phonological,Baseline
Subj16,36,comp_phon_baseline_hbo,2.64E-09,Comprehension,Phonological,Baseline
Subj17,1,comp_phon_baseline_hbo,8.25E-08,Comprehension,Phonological,Baseline
Subj17,2,comp_phon_baseline_hbo,-3.19E-08,Comprehension,Phonological,Baseline
Subj17,3,comp_phon_baseline_hbo,1.14E-07,Comprehension,Phonological,Baseline
Subj17,4,comp_phon_baseline_hbo,1.11E-07,Comprehension,Phonological,Baseline
Subj17,6,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,7,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,8,comp_phon_baseline_hbo,2.54E-08,Comprehension,Phonological,Baseline
Subj17,9,comp_phon_baseline_hbo,2.09E-07,Comprehension,Phonological,Baseline
Subj17,10,comp_phon_baseline_hbo,4.71E-08,Comprehension,Phonological,Baseline
Subj17,11,comp_phon_baseline_hbo,2.01E-08,Comprehension,Phonological,Baseline
Subj17,12,comp_phon_baseline_hbo,-1.28E-07,Comprehension,Phonological,Baseline
Subj17,13,comp_phon_baseline_hbo,1.66E-07,Comprehension,Phonological,Baseline
Subj17,15,comp_phon_baseline_hbo,-7.95E-08,Comprehension,Phonological,Baseline
Subj17,16,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,17,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,18,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,19,comp_phon_baseline_hbo,1.16E-07,Comprehension,Phonological,Baseline
Subj17,20,comp_phon_baseline_hbo,-5.71E-08,Comprehension,Phonological,Baseline
Subj17,21,comp_phon_baseline_hbo,6.79E-08,Comprehension,Phonological,Baseline
Subj17,22,comp_phon_baseline_hbo,1.29E-07,Comprehension,Phonological,Baseline
Subj17,24,comp_phon_baseline_hbo,-9.12E-08,Comprehension,Phonological,Baseline
Subj17,25,comp_phon_baseline_hbo,4.70E-08,Comprehension,Phonological,Baseline
Subj17,26,comp_phon_baseline_hbo,6.91E-08,Comprehension,Phonological,Baseline
Subj17,27,comp_phon_baseline_hbo,-1.45E-08,Comprehension,Phonological,Baseline
Subj17,28,comp_phon_baseline_hbo,-5.44E-09,Comprehension,Phonological,Baseline
Subj17,29,comp_phon_baseline_hbo,-3.33E-08,Comprehension,Phonological,Baseline
Subj17,30,comp_phon_baseline_hbo,5.12E-08,Comprehension,Phonological,Baseline
Subj17,31,comp_phon_baseline_hbo,2.99E-07,Comprehension,Phonological,Baseline
Subj17,33,comp_phon_baseline_hbo,8.47E-08,Comprehension,Phonological,Baseline
Subj17,34,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj17,35,comp_phon_baseline_hbo,3.47E-07,Comprehension,Phonological,Baseline
Subj17,36,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,1,comp_phon_baseline_hbo,1.21E-07,Comprehension,Phonological,Baseline
Subj18,2,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,3,comp_phon_baseline_hbo,1.07E-07,Comprehension,Phonological,Baseline
Subj18,4,comp_phon_baseline_hbo,1.06E-07,Comprehension,Phonological,Baseline
Subj18,6,comp_phon_baseline_hbo,9.36E-08,Comprehension,Phonological,Baseline
Subj18,7,comp_phon_baseline_hbo,1.36E-07,Comprehension,Phonological,Baseline
Subj18,8,comp_phon_baseline_hbo,2.04E-07,Comprehension,Phonological,Baseline
Subj18,9,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,10,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,11,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,12,comp_phon_baseline_hbo,-2.38E-07,Comprehension,Phonological,Baseline
Subj18,13,comp_phon_baseline_hbo,-2.25E-07,Comprehension,Phonological,Baseline
Subj18,15,comp_phon_baseline_hbo,1.71E-07,Comprehension,Phonological,Baseline
Subj18,16,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,17,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,18,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,19,comp_phon_baseline_hbo,-4.28E-08,Comprehension,Phonological,Baseline
Subj18,20,comp_phon_baseline_hbo,2.09E-07,Comprehension,Phonological,Baseline
Subj18,21,comp_phon_baseline_hbo,1.70E-07,Comprehension,Phonological,Baseline
Subj18,22,comp_phon_baseline_hbo,1.01E-07,Comprehension,Phonological,Baseline
Subj18,24,comp_phon_baseline_hbo,1.88E-07,Comprehension,Phonological,Baseline
Subj18,25,comp_phon_baseline_hbo,1.33E-07,Comprehension,Phonological,Baseline
Subj18,26,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,27,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,28,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,29,comp_phon_baseline_hbo,1.19E-07,Comprehension,Phonological,Baseline
Subj18,30,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,31,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,33,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,34,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,35,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj18,36,comp_phon_baseline_hbo,NA,Comprehension,Phonological,Baseline
Subj19,1,comp_phon_baseline_hbo,5.18E-08,Comprehension,Phonological,Baseline
Subj19,2,comp_phon_baseline_hbo,3.90E-08,Comprehension,Phonological,Baseline
Subj19,3,comp_phon_baseline_hbo,4.89E-08,Comprehension,Phonological,Baseline
Subj19,4,comp_phon_baseline_hbo,2.39E-08,Comprehension,Phonological,Baseline
Subj19,6,comp_phon_baseline_hbo,1.03E-07,Comprehension,Phonological,Baseline
Subj19,7,comp_phon_baseline_hbo,1.56E-07,Comprehension,Phonological,Baseline
Subj19,8,comp_phon_baseline_hbo,2.89E-08,Comprehension,Phonological,Baseline
Subj19,9,comp_phon_baseline_hbo,8.21E-08,Comprehension,Phonological,Baseline
Subj19,10,comp_phon_baseline_hbo,2.40E-07,Comprehension,Phonological,Baseline
Subj19,11,comp_phon_baseline_hbo,6.69E-08,Comprehension,Phonological,Baseline
Subj19,12,comp_phon_baseline_hbo,9.51E-08,Comprehension,Phonological,Baseline
Subj19,13,comp_phon_baseline_hbo,6.27E-08,Comprehension,Phonological,Baseline
Subj19,15,comp_phon_baseline_hbo,2.52E-08,Comprehension,Phonological,Baseline
Subj19,16,comp_phon_baseline_hbo,8.67E-09,Comprehension,Phonological,Baseline
Subj19,17,comp_phon_baseline_hbo,7.41E-08,Comprehension,Phonological,Baseline
Subj19,18,comp_phon_baseline_hbo,-2.04E-08,Comprehension,Phonological,Baseline
Subj19,19,comp_phon_baseline_hbo,4.71E-09,Comprehension,Phonological,Baseline
Subj19,20,comp_phon_baseline_hbo,-5.33E-08,Comprehension,Phonological,Baseline
Subj19,21,comp_phon_baseline_hbo,6.92E-08,Comprehension,Phonological,Baseline
Subj19,22,comp_phon_baseline_hbo,8.36E-08,Comprehension,Phonological,Baseline
Subj19,24,comp_phon_baseline_hbo,6.64E-08,Comprehension,Phonological,Baseline
Subj19,25,comp_phon_baseline_hbo,1.95E-08,Comprehension,Phonological,Baseline
Subj19,26,comp_phon_baseline_hbo,1.11E-07,Comprehension,Phonological,Baseline
Subj19,27,comp_phon_baseline_hbo,1.61E-07,Comprehension,Phonological,Baseline
Subj19,28,comp_phon_baseline_hbo,-6.68E-08,Comprehension,Phonological,Baseline
Subj19,29,comp_phon_baseline_hbo,-1.25E-08,Comprehension,Phonological,Baseline
Subj19,30,comp_phon_baseline_hbo,1.51E-07,Comprehension,Phonological,Baseline
Subj19,31,comp_phon_baseline_hbo,1.67E-07,Comprehension,Phonological,Baseline
Subj19,33,comp_phon_baseline_hbo,2.67E-08,Comprehension,Phonological,Baseline
Subj19,34,comp_phon_baseline_hbo,7.96E-08,Comprehension,Phonological,Baseline
Subj19,35,comp_phon_baseline_hbo,1.20E-07,Comprehension,Phonological,Baseline
Subj19,36,comp_phon_baseline_hbo,-9.32E-09,Comprehension,Phonological,Baseline
Subj20,1,comp_phon_baseline_hbo,7.68E-08,Comprehension,Phonological,Baseline
Subj20,2,comp_phon_baseline_hbo,9.97E-08,Comprehension,Phonological,Baseline
Subj20,3,comp_phon_baseline_hbo,4.25E-08,Comprehension,Phonological,Baseline
Subj20,4,comp_phon_baseline_hbo,7.61E-08,Comprehension,Phonological,Baseline
Subj20,6,comp_phon_baseline_hbo,1.18E-07,Comprehension,Phonological,Baseline
Subj20,7,comp_phon_baseline_hbo,1.56E-07,Comprehension,Phonological,Baseline
Subj20,8,comp_phon_baseline_hbo,1.22E-07,Comprehension,Phonological,Baseline
Subj20,9,comp_phon_baseline_hbo,1.12E-07,Comprehension,Phonological,Baseline
Subj20,10,comp_phon_baseline_hbo,1.16E-07,Comprehension,Phonological,Baseline
Subj20,11,comp_phon_baseline_hbo,1.25E-07,Comprehension,Phonological,Baseline
Subj20,12,comp_phon_baseline_hbo,8.18E-08,Comprehension,Phonological,Baseline
Subj20,13,comp_phon_baseline_hbo,7.35E-08,Comprehension,Phonological,Baseline
Subj20,15,comp_phon_baseline_hbo,1.53E-07,Comprehension,Phonological,Baseline
Subj20,16,comp_phon_baseline_hbo,1.06E-07,Comprehension,Phonological,Baseline
Subj20,17,comp_phon_baseline_hbo,6.27E-08,Comprehension,Phonological,Baseline
Subj20,18,comp_phon_baseline_hbo,3.52E-08,Comprehension,Phonological,Baseline
Subj20,19,comp_phon_baseline_hbo,6.85E-09,Comprehension,Phonological,Baseline
Subj20,20,comp_phon_baseline_hbo,1.23E-07,Comprehension,Phonological,Baseline
Subj20,21,comp_phon_baseline_hbo,-1.77E-08,Comprehension,Phonological,Baseline
Subj20,22,comp_phon_baseline_hbo,3.38E-08,Comprehension,Phonological,Baseline
Subj20,24,comp_phon_baseline_hbo,4.88E-08,Comprehension,Phonological,Baseline
Subj20,25,comp_phon_baseline_hbo,5.89E-08,Comprehension,Phonological,Baseline
Subj20,26,comp_phon_baseline_hbo,7.85E-08,Comprehension,Phonological,Baseline
Subj20,27,comp_phon_baseline_hbo,4.19E-08,Comprehension,Phonological,Baseline
Subj20,28,comp_phon_baseline_hbo,7.49E-08,Comprehension,Phonological,Baseline
Subj20,29,comp_phon_baseline_hbo,7.02E-08,Comprehension,Phonological,Baseline
Subj20,30,comp_phon_baseline_hbo,6.47E-08,Comprehension,Phonological,Baseline
Subj20,31,comp_phon_baseline_hbo,2.95E-08,Comprehension,Phonological,Baseline
Subj20,33,comp_phon_baseline_hbo,7.05E-08,Comprehension,Phonological,Baseline
